id,kode_provinsi,nama_provinsi,kode_kabupaten_kota_kemendagri,nama_kabupaten_kota_kemendagri,bps_kode_kecamatan,bps_nama_kecamatan,bps_kode_desa,bps_nama_desa,kemendagri_kode_kecamatan,kemendagri_nama_kecamatan,kemendagri_kode_desa,kemendagri_nama_desa,status_sinyal,keberadaan_internet,kepemilikan_internet,ketersediaan_tower_bts,jarak_tower_terdekat,keberadaan_telkomsel,keberadaan_indosat,keberadaan_xl_axiata,keberadaan_operator_lain,operator_lainnya,tahun
3123,32,JAWA BARAT,3209,KABUPATEN CIREBON,3209041,GEBANG,3209041002,DOMPYONG WETAN,32.09.30,GEBANG,32.09.30.2002,DOMPYONG WETAN,SINYAL KUAT,TIDAK ADA,TIDAK ADA,ADA,550.0,ADA,ADA,ADA,ADA,"TRI, SMARTFREN",2021
3124,32,JAWA BARAT,3209,KABUPATEN CIREBON,3209041,GEBANG,3209041003,KALIMEKAR,32.09.30,GEBANG,32.09.30.2003,KALIMEKAR,SINYAL KUAT,ADA,TIDAK ADA,ADA,550.0,ADA,ADA,ADA,ADA,"TRI, SMARTFREN, XL",2021
3125,32,JAWA BARAT,3209,KABUPATEN CIREBON,3209041,GEBANG,3209041004,KALIMARO,32.09.30,GEBANG,32.09.30.2004,KALIMORO,SINYAL KUAT,ADA,ADA,TIDAK ADA,0.0,ADA,ADA,ADA,ADA,"TRI, SMARTFREN",2021
3126,32,JAWA BARAT,3209,KABUPATEN CIREBON,3209041,GEBANG,3209041005,GAGASARI,32.09.30,GEBANG,32.09.30.2005,GAGASARI,SINYAL KUAT,ADA,ADA,TIDAK ADA,0.0,ADA,ADA,ADA,ADA,TRI,2021
3127,32,JAWA BARAT,3209,KABUPATEN CIREBON,3209041,GEBANG,3209041006,KALIPASUNG,32.09.30,GEBANG,32.09.30.2006,KALIPASUNG,SINYAL KUAT,ADA,ADA,ADA,0.2,ADA,ADA,ADA,ADA,"TRI, SMARTFREN",2021
3128,32,JAWA BARAT,3209,KABUPATEN CIREBON,3209041,GEBANG,3209041007,GEBANG KULON,32.09.30,GEBANG,32.09.30.2007,GEBANG KULON,SINYAL KUAT,ADA,ADA,ADA,1.0,ADA,ADA,ADA,ADA,TRI,2021
3129,32,JAWA BARAT,3209,KABUPATEN CIREBON,3209041,GEBANG,3209041008,GEBANG,32.09.30,GEBANG,32.09.30.2008,GEBANG,SINYAL KUAT,ADA,ADA,ADA,1.0,ADA,ADA,ADA,ADA,"TRI, SMARTFREN",2021
3130,32,JAWA BARAT,3209,KABUPATEN CIREBON,3209041,GEBANG,3209041010,GEBANG ILIR,32.09.30,GEBANG,32.09.30.2009,GEBANG ILIR,SINYAL KUAT,ADA,ADA,ADA,1.0,ADA,ADA,ADA,ADA,"TRI, SMARTFREN",2021
3131,32,JAWA BARAT,3209,KABUPATEN CIREBON,3209041,GEBANG,3209041009,GEBANG UDIK,32.09.30,GEBANG,32.09.30.2010,GEBANG UDIK,SINYAL KUAT,ADA,ADA,ADA,1.0,ADA,ADA,ADA,ADA,"TRI, SMARTFREN",2021
3132,32,JAWA BARAT,3209,KABUPATEN CIREBON,3209041,GEBANG,3209041011,GEBANG MEKAR,32.09.30,GEBANG,32.09.30.2011,GEBANG MEKAR,SINYAL KUAT,ADA,ADA,ADA,2.0,ADA,ADA,ADA,ADA,"TRI, SMARTFREN",2021
3133,32,JAWA BARAT,3209,KABUPATEN CIREBON,3209041,GEBANG,3209041012,PELAYANGAN,32.09.30,GEBANG,32.09.30.2012,PELAYANGAN,SINYAL KUAT,ADA,TIDAK ADA,ADA,100.0,ADA,ADA,ADA,ADA,SMARTFREN,2021
3134,32,JAWA BARAT,3209,KABUPATEN CIREBON,3209041,GEBANG,3209041013,MELAKASARI,32.09.30,GEBANG,32.09.30.2013,MELAKASARI,SINYAL KUAT,TIDAK ADA,TIDAK ADA,TIDAK ADA,100.0,ADA,ADA,ADA,TIDAK ADA,0,2021
3135,32,JAWA BARAT,3209,KABUPATEN CIREBON,3209141,DEPOK,3209141001,CIKEDUK,32.09.31,DEPOK,32.09.31.2001,CIKEDUK,SINYAL KUAT,ADA,ADA,ADA,1500.0,ADA,ADA,ADA,TIDAK ADA,0,2021
3136,32,JAWA BARAT,3209,KABUPATEN CIREBON,3209141,DEPOK,3209141009,WARUJAYA,32.09.31,DEPOK,32.09.31.2002,WARUJAYA,SINYAL KUAT,ADA,ADA,ADA,300.0,ADA,ADA,ADA,TIDAK ADA,0,2021
3137,32,JAWA BARAT,3209,KABUPATEN CIREBON,3209141,DEPOK,3209141008,WARUKAWUNG,32.09.31,DEPOK,32.09.31.2003,WARUKAWUNG,SINYAL KUAT,ADA,ADA,ADA,1.0,ADA,ADA,ADA,TIDAK ADA,0,2021
3138,32,JAWA BARAT,3209,KABUPATEN CIREBON,3209141,DEPOK,3209141002,WARUGEDE,32.09.31,DEPOK,32.09.31.2004,WARUGEDE,SINYAL KUAT,ADA,ADA,ADA,2.0,ADA,ADA,ADA,TIDAK ADA,0,2021
3139,32,JAWA BARAT,3209,KABUPATEN CIREBON,3209141,DEPOK,3209141007,WARUROYOM,32.09.31,DEPOK,32.09.31.2005,WARUROYOM,SINYAL KUAT,ADA,ADA,TIDAK ADA,2.0,ADA,ADA,ADA,TIDAK ADA,0,2021
3140,32,JAWA BARAT,3209,KABUPATEN CIREBON,3209141,DEPOK,3209141010,DEPOK,32.09.31,DEPOK,32.09.31.2006,DEPOK,SINYAL KUAT,ADA,ADA,TIDAK ADA,2.0,ADA,ADA,ADA,ADA,TRI,2021
3141,32,JAWA BARAT,3209,KABUPATEN CIREBON,3209141,DEPOK,3209141011,KASUGENGAN KIDUL,32.09.31,DEPOK,32.09.31.2007,KASUGENGAN KIDUL,SINYAL KUAT,ADA,ADA,TIDAK ADA,2.0,ADA,ADA,ADA,ADA,TRI,2021
3142,32,JAWA BARAT,3209,KABUPATEN CIREBON,3209141,DEPOK,3209141012,KASUGENGAN LOR,32.09.31,DEPOK,32.09.31.2008,KASUGENGAN LOR,SINYAL KUAT,ADA,ADA,TIDAK ADA,2.0,ADA,ADA,ADA,ADA,"SMARTFREN, TRI",2021
3143,32,JAWA BARAT,3209,KABUPATEN CIREBON,3209141,DEPOK,3209141006,KEDUANAN,32.09.31,DEPOK,32.09.31.2009,KEDUANAN,SINYAL KUAT,ADA,ADA,TIDAK ADA,1000.0,ADA,ADA,ADA,TIDAK ADA,TRI,2021
3144,32,JAWA BARAT,3209,KABUPATEN CIREBON,3209141,DEPOK,3209141005,KEJUDEN,32.09.31,DEPOK,32.09.31.2010,KEJUDEN,SINYAL KUAT,ADA,ADA,TIDAK ADA,1000.0,ADA,ADA,ADA,ADA,TRI,2021
3145,32,JAWA BARAT,3209,KABUPATEN CIREBON,3209141,DEPOK,3209141004,GETASAN,32.09.31,DEPOK,32.09.31.2011,GETASAN,SINYAL KUAT,ADA,ADA,ADA,1.0,ADA,ADA,ADA,ADA,TRI,2021
3146,32,JAWA BARAT,3209,KABUPATEN CIREBON,3209141,DEPOK,3209141003,KARANGWANGI,32.09.31,DEPOK,32.09.31.2012,KARANGWANGI,SINYAL KUAT,ADA,ADA,ADA,1.0,ADA,ADA,ADA,ADA,"TRI, SMARTFREN",2021
3147,32,JAWA BARAT,3209,KABUPATEN CIREBON,3209011,PASALEMAN,3209011001,TONJONG,32.09.32,PASALEMAN,32.09.32.2001,TONJONG,SINYAL KUAT,ADA,ADA,TIDAK ADA,5.0,ADA,ADA,ADA,ADA,"SMARTFREN, TRI",2021
3148,32,JAWA BARAT,3209,KABUPATEN CIREBON,3209011,PASALEMAN,3209011002,TANJUNG ANOM,32.09.32,PASALEMAN,32.09.32.2002,TANJUNGANOM,SINYAL LEMAH,ADA,ADA,ADA,0.0,ADA,ADA,TIDAK ADA,TIDAK ADA,0,2021
3149,32,JAWA BARAT,3209,KABUPATEN CIREBON,3209011,PASALEMAN,3209011003,CILENGKRANG GIRANG,32.09.32,PASALEMAN,32.09.32.2003,CILENGKRANG GIRANG,SINYAL KUAT,ADA,ADA,TIDAK ADA,1.0,ADA,ADA,ADA,ADA,"TRI, SMARTFREN",2021
3150,32,JAWA BARAT,3209,KABUPATEN CIREBON,3209011,PASALEMAN,3209011004,CILENGKRANG,32.09.32,PASALEMAN,32.09.32.2004,CILENGKRANG,SINYAL KUAT,ADA,ADA,TIDAK ADA,1.0,ADA,ADA,ADA,ADA,"TRI, SMARTFREN",2021
3151,32,JAWA BARAT,3209,KABUPATEN CIREBON,3209011,PASALEMAN,3209011005,PASALEMAN,32.09.32,PASALEMAN,32.09.32.2005,PASALEMAN,SINYAL KUAT,ADA,ADA,TIDAK ADA,0.0,ADA,ADA,ADA,ADA,SMARTFREN,2021
3152,32,JAWA BARAT,3209,KABUPATEN CIREBON,3209011,PASALEMAN,3209011006,CIGOBANGWANGI,32.09.32,PASALEMAN,32.09.32.2006,CIGOBANG WANGI,SINYAL KUAT,ADA,ADA,ADA,0.0,ADA,ADA,ADA,ADA,"TRI, AXIS",2021
3153,32,JAWA BARAT,3209,KABUPATEN CIREBON,3209011,PASALEMAN,3209011007,CIGOBANG,32.09.32,PASALEMAN,32.09.32.2007,CIGOBANG,SINYAL KUAT,ADA,ADA,TIDAK ADA,1.0,ADA,ADA,ADA,ADA,"TRI, AXIS",2021
3154,32,JAWA BARAT,3209,KABUPATEN CIREBON,3209021,PABUARAN,3209021001,SUKADANA,32.09.33,PABUARAN,32.09.33.2001,SUKADANA,SINYAL KUAT,ADA,ADA,ADA,15.0,ADA,ADA,ADA,ADA,"IM3, AXIS, TRI",2021
3155,32,JAWA BARAT,3209,KABUPATEN CIREBON,3209021,PABUARAN,3209021002,PABUARAN KIDUL,32.09.33,PABUARAN,32.09.33.2002,PABUARAN KIDUL,SINYAL KUAT,ADA,ADA,ADA,0.2,ADA,ADA,ADA,ADA,"IM3, AXIS, TRI",2021
3156,32,JAWA BARAT,3209,KABUPATEN CIREBON,3209021,PABUARAN,3209021003,PABUARAN WETAN,32.09.33,PABUARAN,32.09.33.2003,PABUARAN WETAN,SINYAL KUAT,ADA,ADA,ADA,15.0,ADA,ADA,ADA,ADA,"AXIS, SMARTFREN",2021
3157,32,JAWA BARAT,3209,KABUPATEN CIREBON,3209021,PABUARAN,3209021004,PABUARAN LOR,32.09.33,PABUARAN,32.09.33.2004,PABUARAN LOR,SINYAL KUAT,ADA,ADA,ADA,200.0,ADA,ADA,ADA,ADA,"IM3, AXIS, TRI",2021
3158,32,JAWA BARAT,3209,KABUPATEN CIREBON,3209021,PABUARAN,3209021005,JATIRENGGANG,32.09.33,PABUARAN,32.09.33.2005,JATIRENGGANG,SINYAL KUAT,ADA,ADA,TIDAK ADA,0.0,ADA,ADA,ADA,ADA,"AXIS, TRI, SMARTFREN",2021
3159,32,JAWA BARAT,3209,KABUPATEN CIREBON,3209021,PABUARAN,3209021006,HULUBANTENG,32.09.33,PABUARAN,32.09.33.2006,HULUBANTENG,SINYAL KUAT,ADA,ADA,TIDAK ADA,0.0,ADA,ADA,ADA,ADA,"IM3, AXIS, TRI",2021
3160,32,JAWA BARAT,3209,KABUPATEN CIREBON,3209021,PABUARAN,3209021007,HULUBANTENG LOR,32.09.33,PABUARAN,32.09.33.2007,HULUBANTENG LOR,SINYAL KUAT,ADA,ADA,TIDAK ADA,0.0,ADA,ADA,ADA,ADA,"AXIS, SMARTFREN",2021
3161,32,JAWA BARAT,3209,KABUPATEN CIREBON,3209051,KARANGWARENG,3209051001,SEUSEUPAN,32.09.34,KARANGWARENG,32.09.34.2001,SEUSEUPAN,SINYAL LEMAH,ADA,ADA,TIDAK ADA,2.0,ADA,ADA,ADA,TIDAK ADA,0,2021
3162,32,JAWA BARAT,3209,KABUPATEN CIREBON,3209051,KARANGWARENG,3209051007,BLENDER,32.09.34,KARANGWARENG,32.09.34.2002,BLENDER,SINYAL KUAT,ADA,ADA,TIDAK ADA,1.0,ADA,ADA,ADA,ADA,0,2021
3163,32,JAWA BARAT,3209,KABUPATEN CIREBON,3209051,KARANGWARENG,3209051002,SUMURKONDANG,32.09.34,KARANGWARENG,32.09.34.2003,SUMURKONDANG,SINYAL KUAT,ADA,ADA,ADA,0.5,ADA,ADA,ADA,ADA,SMARTFREN,2021
3164,32,JAWA BARAT,3209,KABUPATEN CIREBON,3209051,KARANGWARENG,3209051004,KUBANGDELEG,32.09.34,KARANGWARENG,32.09.34.2004,KUBANGDELEG,SINYAL KUAT,ADA,ADA,TIDAK ADA,1.0,ADA,ADA,ADA,ADA,"SMARTFREN, TRI, AXIS",2021
3165,32,JAWA BARAT,3209,KABUPATEN CIREBON,3209051,KARANGWARENG,3209051003,JATIPIRING,32.09.34,KARANGWARENG,32.09.34.2005,JATIPIRING,SINYAL LEMAH,ADA,ADA,TIDAK ADA,2.0,ADA,ADA,ADA,ADA,"AXIS, TRI",2021
3166,32,JAWA BARAT,3209,KABUPATEN CIREBON,3209051,KARANGWARENG,3209051005,KARANGANYAR,32.09.34,KARANGWARENG,32.09.34.2006,KARANGANYAR,SINYAL KUAT,ADA,TIDAK ADA,ADA,0.0,ADA,ADA,ADA,ADA,SMARTFREN,2021
3167,32,JAWA BARAT,3209,KABUPATEN CIREBON,3209051,KARANGWARENG,3209051006,KARANGWANGI,32.09.34,KARANGWARENG,32.09.34.2007,KARANGWANGI,SINYAL KUAT,ADA,ADA,ADA,0.3,ADA,ADA,ADA,TIDAK ADA,"AXIS, SMARTFREN",2021
3168,32,JAWA BARAT,3209,KABUPATEN CIREBON,3209051,KARANGWARENG,3209051008,KARANGWARENG,32.09.34,KARANGWARENG,32.09.34.2008,KARANGWARENG,SINYAL KUAT,ADA,ADA,TIDAK ADA,0.0,ADA,ADA,ADA,TIDAK ADA,0,2021
3169,32,JAWA BARAT,3209,KABUPATEN CIREBON,3209051,KARANGWARENG,3209051009,KARANGASEM,32.09.34,KARANGWARENG,32.09.34.2009,KARANGASEM,SINYAL KUAT,ADA,ADA,TIDAK ADA,0.0,ADA,ADA,ADA,ADA,"TRI, SMARTFREN",2021
3170,32,JAWA BARAT,3209,KABUPATEN CIREBON,3209161,TENGAH TANI,3209161001,PALIR,32.09.35,TENGAH TANI,32.09.35.2001,PALIR,SINYAL KUAT,ADA,ADA,ADA,0.5,ADA,ADA,ADA,ADA,TRI,2021
3171,32,JAWA BARAT,3209,KABUPATEN CIREBON,3209161,TENGAH TANI,3209161002,ASTAPADA,32.09.35,TENGAH TANI,32.09.35.2002,ASTAPADA,SINYAL KUAT,ADA,ADA,ADA,0.25,ADA,ADA,ADA,ADA,TRI,2021
3172,32,JAWA BARAT,3209,KABUPATEN CIREBON,3209161,TENGAH TANI,3209161003,GESIK,32.09.35,TENGAH TANI,32.09.35.2003,GESIK,SINYAL KUAT,ADA,ADA,ADA,0.4,ADA,ADA,ADA,ADA,TRI,2021
3173,32,JAWA BARAT,3209,KABUPATEN CIREBON,3209161,TENGAH TANI,3209161004,KEMLAKAGEDE,32.09.35,TENGAH TANI,32.09.35.2004,KEMLAKAGEDE,SINYAL KUAT,ADA,ADA,ADA,0.2,ADA,ADA,ADA,ADA,TRI,2021
3174,32,JAWA BARAT,3209,KABUPATEN CIREBON,3209161,TENGAH TANI,3209161005,DAWUAN,32.09.35,TENGAH TANI,32.09.35.2005,DAWUAN,SINYAL KUAT,ADA,ADA,TIDAK ADA,0.0,ADA,ADA,ADA,TIDAK ADA,0,2021
3175,32,JAWA BARAT,3209,KABUPATEN CIREBON,3209161,TENGAH TANI,3209161006,BATEMBAT,32.09.35,TENGAH TANI,32.09.35.2006,BATTEMBAT,SINYAL KUAT,ADA,TIDAK ADA,ADA,250.0,ADA,ADA,ADA,TIDAK ADA,0,2021
3176,32,JAWA BARAT,3209,KABUPATEN CIREBON,3209161,TENGAH TANI,3209161007,KALIBARU,32.09.35,TENGAH TANI,32.09.35.2007,KALIBARU,SINYAL KUAT,ADA,ADA,TIDAK ADA,1000.0,ADA,ADA,ADA,ADA,TRI,2021
3177,32,JAWA BARAT,3209,KABUPATEN CIREBON,3209161,TENGAH TANI,3209161008,KALITENGAH,32.09.35,TENGAH TANI,32.09.35.2008,KALITENGAH,SINYAL KUAT,ADA,ADA,ADA,0.5,ADA,ADA,ADA,TIDAK ADA,0,2021
3178,32,JAWA BARAT,3209,KABUPATEN CIREBON,3209151,PLERED,3209151008,TEGALSARI,32.09.36,PLERED,32.09.36.2001,TEGALSARI,SINYAL KUAT,ADA,ADA,ADA,1.0,ADA,ADA,ADA,ADA,"TRI, AXIS",2021
3179,32,JAWA BARAT,3209,KABUPATEN CIREBON,3209151,PLERED,3209151007,KALIWULU,32.09.36,PLERED,32.09.36.2002,KALIWULU,SINYAL KUAT,ADA,ADA,ADA,500.0,ADA,ADA,ADA,ADA,TRI,2021
3180,32,JAWA BARAT,3209,KABUPATEN CIREBON,3209151,PLERED,3209151001,PANEMBAHAN,32.09.36,PLERED,32.09.36.2003,PANEMBAHAN,SINYAL KUAT,ADA,ADA,ADA,1.0,ADA,ADA,ADA,ADA,TRI,2021
3181,32,JAWA BARAT,3209,KABUPATEN CIREBON,3209151,PLERED,3209151002,TRUSMI WETAN,32.09.36,PLERED,32.09.36.2004,TRUSMI WETAN,SINYAL KUAT,ADA,ADA,TIDAK ADA,1.0,ADA,ADA,ADA,ADA,"TRI, AXIS",2021
3182,32,JAWA BARAT,3209,KABUPATEN CIREBON,3209151,PLERED,3209151003,TRUSMI KULON,32.09.36,PLERED,32.09.36.2005,TRUSMI KULON,SINYAL KUAT,ADA,ADA,ADA,1.0,ADA,ADA,ADA,ADA,"TRI, AXIS",2021
3183,32,JAWA BARAT,3209,KABUPATEN CIREBON,3209151,PLERED,3209151006,WOTGALI,32.09.36,PLERED,32.09.36.2006,WOTGALI,SINYAL KUAT,ADA,ADA,ADA,2.0,ADA,ADA,ADA,ADA,TRI,2021
3184,32,JAWA BARAT,3209,KABUPATEN CIREBON,3209151,PLERED,3209151005,GAMEL,32.09.36,PLERED,32.09.36.2007,GAMEL,SINYAL KUAT,ADA,ADA,ADA,1.0,ADA,ADA,ADA,ADA,TRI,2021
3185,32,JAWA BARAT,3209,KABUPATEN CIREBON,3209151,PLERED,3209151004,SARABAU,32.09.36,PLERED,32.09.36.2008,SARABAU,SINYAL KUAT,ADA,ADA,ADA,1.0,ADA,ADA,ADA,ADA,TRI,2021
3186,32,JAWA BARAT,3209,KABUPATEN CIREBON,3209151,PLERED,3209151009,CANGKRING,32.09.36,PLERED,32.09.36.2009,CANKRING,SINYAL LEMAH,ADA,ADA,ADA,1.0,ADA,ADA,ADA,ADA,TRI,2021
3187,32,JAWA BARAT,3209,KABUPATEN CIREBON,3209151,PLERED,3209151010,PANGKALAN,32.09.36,PLERED,32.09.36.2010,PANGKALAN,SINYAL LEMAH,ADA,ADA,TIDAK ADA,3.0,ADA,ADA,TIDAK ADA,ADA,TRI,2021
3188,32,JAWA BARAT,3209,KABUPATEN CIREBON,3209211,GEMPOL,3209211002,CIKEUSAL,32.09.37,GEMPOL,32.09.37.2001,CIKEUSAL,SINYAL KUAT,ADA,TIDAK ADA,ADA,5.0,ADA,ADA,ADA,ADA,IM3,2021
3189,32,JAWA BARAT,3209,KABUPATEN CIREBON,3209211,GEMPOL,3209211004,PALIMANAN BARAT,32.09.37,GEMPOL,32.09.37.2002,PALIMANAN BARAT,SINYAL KUAT,ADA,ADA,ADA,1.0,ADA,ADA,ADA,TIDAK ADA,AXIS,2021
3190,32,JAWA BARAT,3209,KABUPATEN CIREBON,3209211,GEMPOL,3209211006,KEDUNGBUNDER,32.09.37,GEMPOL,32.09.37.2003,KEDUNGBUNDER,SINYAL KUAT,ADA,ADA,ADA,500.0,ADA,ADA,ADA,ADA,"BY.U, TRI",2021
3191,32,JAWA BARAT,3209,KABUPATEN CIREBON,3209211,GEMPOL,3209211001,CUPANG,32.09.37,GEMPOL,32.09.37.2004,CUPANG,SINYAL LEMAH,ADA,ADA,ADA,200.0,ADA,ADA,ADA,ADA,IM3,2021
3192,32,JAWA BARAT,3209,KABUPATEN CIREBON,3209211,GEMPOL,3209211005,GEMPOL,32.09.37,GEMPOL,32.09.37.2005,GEMPOL,SINYAL KUAT,ADA,ADA,ADA,500.0,ADA,ADA,TIDAK ADA,TIDAK ADA,0,2021
3193,32,JAWA BARAT,3209,KABUPATEN CIREBON,3209211,GEMPOL,3209211003,WALAHAR,32.09.37,GEMPOL,32.09.37.2006,WALAHAR,SINYAL KUAT,ADA,ADA,ADA,3.0,ADA,ADA,ADA,ADA,IM3,2021
3194,32,JAWA BARAT,3209,KABUPATEN CIREBON,3209211,GEMPOL,3209211007,KEMPEK,32.09.37,GEMPOL,32.09.37.2007,KEMPEK,SINYAL KUAT,ADA,ADA,ADA,500.0,ADA,ADA,ADA,ADA,0,2021
3195,32,JAWA BARAT,3209,KABUPATEN CIREBON,3209211,GEMPOL,3209211008,WINONG,32.09.37,GEMPOL,32.09.37.2008,WINONG,SINYAL KUAT,ADA,ADA,ADA,1500.0,ADA,ADA,ADA,ADA,0,2021
3196,32,JAWA BARAT,3209,KABUPATEN CIREBON,3209101,GREGED,3209101001,GUMULUNG LEBAK,32.09.38,GREGED,32.09.38.2001,GUMULUNG LEBAK,SINYAL KUAT,ADA,ADA,ADA,1.0,ADA,ADA,ADA,ADA,0,2021
3197,32,JAWA BARAT,3209,KABUPATEN CIREBON,3209101,GREGED,3209101002,LEBAK MEKAR,32.09.38,GREGED,32.09.38.2002,LEBAKMEKAR,SINYAL KUAT,ADA,ADA,ADA,1.0,ADA,ADA,ADA,ADA,TRI,2021
3198,32,JAWA BARAT,3209,KABUPATEN CIREBON,3209101,GREGED,3209101003,GUMULUNG TONGGOH,32.09.38,GREGED,32.09.38.2003,GUMULUNG TONGGOH,SINYAL LEMAH,ADA,ADA,ADA,1.0,ADA,ADA,ADA,ADA,TRI,2021
3199,32,JAWA BARAT,3209,KABUPATEN CIREBON,3209101,GREGED,3209101005,KAMARANG,32.09.38,GREGED,32.09.38.2004,KAMARANG,SINYAL KUAT,ADA,ADA,ADA,1.0,ADA,ADA,ADA,ADA,"AXIS, TRI, SMARTFREN, TELKOM GROUP (WIFI), TELKOMSEL (AS, SIMPATI)",2021
3200,32,JAWA BARAT,3209,KABUPATEN CIREBON,3209101,GREGED,3209101006,GREGED,32.09.38,GREGED,32.09.38.2005,GREGED,SINYAL KUAT,ADA,TIDAK ADA,ADA,30.0,ADA,ADA,ADA,ADA,AXIS,2021
3201,32,JAWA BARAT,3209,KABUPATEN CIREBON,3209101,GREGED,3209101007,KAMARANG LEBAK,32.09.38,GREGED,32.09.38.2006,KAMARANG LEBAK,SINYAL KUAT,ADA,ADA,ADA,1.0,ADA,ADA,ADA,TIDAK ADA,0,2021
3202,32,JAWA BARAT,3209,KABUPATEN CIREBON,3209101,GREGED,3209101014,DURAJAYA,32.09.38,GREGED,32.09.38.2007,DURAJAYA,SINYAL LEMAH,ADA,ADA,ADA,1.0,ADA,ADA,ADA,TIDAK ADA,0,2021
3203,32,JAWA BARAT,3209,KABUPATEN CIREBON,3209101,GREGED,3209101015,JATIPANCUR,32.09.38,GREGED,32.09.38.2008,JATIPANCUR,SINYAL KUAT,ADA,ADA,ADA,1.0,ADA,ADA,ADA,ADA,TRI,2021
3204,32,JAWA BARAT,3209,KABUPATEN CIREBON,3209101,GREGED,3209101016,SINDANG KEMPENG,32.09.38,GREGED,32.09.38.2009,SINDANG KEMPENG,SINYAL KUAT,ADA,ADA,TIDAK ADA,0.0,ADA,ADA,ADA,TIDAK ADA,0,2021
3205,32,JAWA BARAT,3209,KABUPATEN CIREBON,3209101,GREGED,3209101017,NANGGELA,32.09.38,GREGED,32.09.38.2010,NANGGELA,SINYAL KUAT,ADA,TIDAK ADA,ADA,2.0,ADA,ADA,ADA,ADA,TRI,2021
3206,32,JAWA BARAT,3209,KABUPATEN CIREBON,3209171,GUNUNGJATI,#N/A,#N/A,32.09.21,SURANENGGALA,#N/A,SAMBENG,SINYAL KUAT,ADA,ADA,ADA,500.0,ADA,ADA,ADA,ADA,TRI,2021
3207,32,JAWA BARAT,3209,KABUPATEN CIREBON,3209171,GUNUNGJATI,3209171014,SIRNABAYA,32.09.21,SURANENGGALA,32.09.39.2002,SIRNABAYA,SINYAL KUAT,ADA,ADA,TIDAK ADA,0.0,ADA,ADA,ADA,TIDAK ADA,0,2021
3208,32,JAWA BARAT,3209,KABUPATEN CIREBON,3209171,GUNUNGJATI,3209181005,MUARA,32.09.21,SURANENGGALA,32.09.39.2003,MUARA,SINYAL KUAT,ADA,TIDAK ADA,TIDAK ADA,0.0,ADA,ADA,ADA,TIDAK ADA,0,2021
3209,32,JAWA BARAT,3209,KABUPATEN CIREBON,3209171,GUNUNGJATI,3209181004,PURWAWINANGUN,32.09.21,SURANENGGALA,32.09.39.2004,PURWAWINANGUN,SINYAL KUAT,ADA,ADA,TIDAK ADA,50.0,ADA,ADA,ADA,ADA,TRI,2021
3210,32,JAWA BARAT,3209,KABUPATEN CIREBON,3209171,GUNUNGJATI,3209181003,KERATON,32.09.21,SURANENGGALA,32.09.39.2005,KERATON,SINYAL KUAT,ADA,TIDAK ADA,ADA,1.0,ADA,ADA,ADA,ADA,TRI,2021
3211,32,JAWA BARAT,3209,KABUPATEN CIREBON,3209171,GUNUNGJATI,3209181002,SURAKARTA,32.09.21,SURANENGGALA,32.09.39.2006,SURAKARTA,SINYAL KUAT,ADA,ADA,TIDAK ADA,1.0,ADA,ADA,ADA,ADA,TRI,2021
3212,32,JAWA BARAT,3209,KABUPATEN CIREBON,3209171,GUNUNGJATI,3209181006,KARANGREJA,32.09.21,SURANENGGALA,32.09.39.2007,KARANGREJA,SINYAL KUAT,ADA,TIDAK ADA,ADA,0.4,ADA,ADA,ADA,ADA,"TRI, SMARTFREN",2021
3213,32,JAWA BARAT,3209,KABUPATEN CIREBON,3209171,GUNUNGJATI,3209181007,SURANENGGALA KIDUL,32.09.21,SURANENGGALA,32.09.39.2008,SURANENGGALA KIDUL,SINYAL KUAT,TIDAK ADA,ADA,TIDAK ADA,300.0,ADA,ADA,ADA,ADA,TRI,2021
3214,32,JAWA BARAT,3209,KABUPATEN CIREBON,3209171,GUNUNGJATI,3209181001,SURANENGGALA KULON,32.09.21,SURANENGGALA,32.09.39.2009,SURANENGGALA KULON,SINYAL KUAT,ADA,TIDAK ADA,ADA,1.0,ADA,ADA,ADA,ADA,"AXIS, TRI, SMARTFREN",2021
3215,32,JAWA BARAT,3209,KABUPATEN CIREBON,3209171,GUNUNGJATI,3209181008,SURANENGGALA LOR,32.09.21,SURANENGGALA,32.09.39.2010,SURANENGGALA LOR,SINYAL KUAT,TIDAK ADA,ADA,ADA,100.0,ADA,ADA,ADA,ADA,0,2021
3216,32,JAWA BARAT,3209,KABUPATEN CIREBON,3209171,GUNUNGJATI,3209171013,SAMBENG,32.09.21,SURANENGGALA,32.09.39.2011,SURANENGGALA,SINYAL KUAT,ADA,TIDAK ADA,TIDAK ADA,0.0,ADA,ADA,ADA,ADA,0,2021
3217,32,JAWA BARAT,3209,KABUPATEN CIREBON,3209191,JAMBLANG,3209191004,JAMBLANG,32.09.40,JAMBLANG,32.09.40.2001,JAMBLANG,SINYAL KUAT,ADA,ADA,ADA,0.5,ADA,ADA,ADA,ADA,TRI,2021
3218,32,JAWA BARAT,3209,KABUPATEN CIREBON,3209191,JAMBLANG,3209191005,SITIWINANGUN,32.09.40,JAMBLANG,32.09.40.2002,SITIWINANGUN,SINYAL KUAT,ADA,ADA,ADA,1.0,ADA,ADA,ADA,ADA,TRI,2021
